Time,RSL
19.400,123.360
19.500,123.370
19.600,123.390
19.700,123.400
19.800,123.410
19.900,123.400
20.000,123.390
20.100,123.310
20.200,123.220
20.300,123.120
20.400,123.040
20.500,122.990
20.600,122.930
20.700,122.890
20.800,122.820
20.900,122.800
21.000,122.820
21.100,122.740
21.200,122.670
21.300,122.600
21.400,122.480
21.500,122.370
21.600,122.300
21.700,122.180
21.800,122.050
21.900,121.950
22.000,121.900
22.100,121.730
22.200,121.600
22.300,121.490
22.400,121.350
22.500,121.190
22.600,121.070
22.700,121.020
22.800,120.970
22.900,120.900
23.000,120.850
23.100,120.730
23.200,120.600
23.300,120.450
23.400,120.270
23.500,120.100
23.600,119.930
23.700,119.730
23.800,119.480
23.900,119.290
24.000,119.140
24.100,118.950
24.200,118.780
24.300,118.620
24.400,118.500
24.500,118.310
24.600,118.170
24.700,118.010
24.800,117.830
24.900,117.620
25.000,117.480
25.100,117.310
25.200,117.090
25.300,116.880
25.400,116.670
25.500,116.440
25.600,116.190
25.700,115.940
25.800,115.700
25.900,115.460
26.000,115.230
26.100,115.010
26.200,114.770
26.300,114.550
26.400,114.330
26.500,114.090
26.600,113.800
26.700,113.480
26.800,113.180
26.900,112.860
27.000,112.560
27.100,112.250
27.200,111.940
27.300,111.630
27.400,111.300
27.500,110.960
27.600,110.630
27.700,110.260
27.800,109.920
27.900,109.600
28.000,109.290
28.100,108.970
28.200,108.670
28.300,108.340
28.400,108.010
28.500,107.670
28.600,107.350
28.700,107.000
28.800,106.670
28.900,106.320
29.000,105.950
29.100,105.630
29.200,105.310
29.300,104.990
29.400,104.670
29.500,104.340
29.600,104.010
29.700,103.670
29.800,103.340
29.900,103.000
30.000,102.650
30.100,102.350
30.200,102.080
30.300,101.800
30.400,101.530
30.500,101.260
30.600,101.010
30.700,100.720
30.800,100.510
30.900,100.280
31.000,100.020
31.100,99.828
31.200,99.631
31.300,99.484
31.400,99.300
31.500,99.131
31.600,98.988
31.700,98.850
31.800,98.722
31.900,98.608
32.000,98.451
32.100,98.307
32.200,98.179
32.300,97.998
32.400,97.836
32.500,97.664
32.600,97.487
32.700,97.359
32.800,97.199
32.900,97.024
33.000,96.838
33.100,96.675
33.200,96.529
33.300,96.376
33.400,96.214
33.500,96.076
33.600,95.913
33.700,95.695
33.800,95.537
33.900,95.354
34.000,95.183
34.100,95.020
34.200,94.856
34.300,94.693
34.400,94.542
34.500,94.378
34.600,94.201
34.700,93.995
34.800,93.811
34.900,93.613
35.000,93.409
35.100,93.225
35.200,93.044
35.300,92.858
35.400,92.659
35.500,92.439
35.600,92.230
35.700,92.010
35.800,91.757
35.900,91.550
36.000,91.318
36.100,91.155
36.200,91.050
36.300,90.925
36.400,90.784
36.500,90.666
36.600,90.510
36.700,90.386
36.800,90.287
36.900,90.126
37.000,89.946
37.100,89.799
37.200,89.593
37.300,89.437
37.400,89.259
37.500,89.127
37.600,88.981
37.700,88.855
37.800,88.723
37.900,88.581
38.000,88.455
38.100,88.352
38.200,88.218
38.300,88.075
38.400,87.916
38.500,87.760
38.600,87.645
38.700,87.545
38.800,87.404
38.900,87.282
39.000,87.135
39.100,87.001
39.200,86.897
39.300,86.785
39.400,86.660
39.500,86.559
39.600,86.452
39.700,86.354
39.800,86.242
39.900,86.132
40.000,86.005
40.100,85.897
40.200,85.757
40.300,85.627
40.400,85.487
40.500,85.325
40.600,85.147
40.700,84.990
40.800,84.806
40.900,84.626
41.000,84.441
41.100,84.307
41.200,84.134
41.300,84.000
41.400,83.860
41.500,83.748
41.600,83.629
41.700,83.529
41.800,83.406
41.900,83.294
42.000,83.146
42.100,83.016
42.200,82.859
42.300,82.727
42.400,82.576
42.500,82.429
42.600,82.270
42.700,82.122
42.800,81.944
42.900,81.760
43.000,81.591
43.100,81.453
43.200,81.334
43.300,81.198
43.400,81.080
43.500,80.952
43.600,80.817
43.700,80.708
43.800,80.604
43.900,80.505
44.000,80.410
44.100,80.320
44.200,80.260
44.300,80.152
44.400,80.050
44.500,79.955
44.600,79.856
44.700,79.785
44.800,79.690
44.900,79.591
45.000,79.510
45.100,79.460
45.200,79.375
45.300,79.296
45.400,79.230
45.500,79.179
45.600,79.126
45.700,79.091
45.800,79.032
45.900,78.994
46.000,78.953
46.100,78.937
46.200,78.948
46.300,78.941
46.400,78.998
46.500,79.009
46.600,79.066
46.700,79.114
46.800,79.193
46.900,79.271
47.000,79.334
47.100,79.415
47.200,79.466
47.300,79.525
47.400,79.545
47.500,79.563
47.600,79.588
47.700,79.617
47.800,79.621
47.900,79.625
48.000,79.639
48.100,79.647
48.200,79.628
48.300,79.637
48.400,79.613
48.500,79.614
48.600,79.576
48.700,79.549
48.800,79.492
48.900,79.456
49.000,79.371
49.100,79.327
49.200,79.243
49.300,79.167
49.400,79.081
49.500,79.029
49.600,78.985
49.700,78.936
49.800,78.879
49.900,78.832
50.000,78.800
50.100,78.787
50.200,78.781
50.300,78.749
50.400,78.757
50.500,78.748
50.600,78.764
50.700,78.757
50.800,78.789
50.900,78.767
51.000,78.765
51.100,78.806
51.200,78.839
51.300,78.861
51.400,78.905
51.500,78.948
51.600,78.965
51.700,78.965
51.800,79.004
51.900,79.055
52.000,79.086
52.100,79.149
52.200,79.241
52.300,79.268
52.400,79.320
52.500,79.361
52.600,79.421
52.700,79.476
52.800,79.548
52.900,79.596
53.000,79.668
53.100,79.791
53.200,79.882
53.300,80.010
53.400,80.126
53.500,80.235
53.600,80.354
53.700,80.468
53.800,80.569
53.900,80.676
54.000,80.777
54.100,80.901
54.200,81.005
54.300,81.103
54.400,81.208
54.500,81.295
54.600,81.359
54.700,81.436
54.800,81.509
54.900,81.565
55.000,81.645
55.100,81.706
55.200,81.778
55.300,81.862
55.400,81.982
55.500,82.121
55.600,82.275
55.700,82.435
55.800,82.625
55.900,82.823
56.000,83.055
56.100,83.291
56.200,83.534
56.300,83.774
56.400,84.040
56.500,84.303
56.600,84.555
56.700,84.793
56.800,85.038
56.900,85.306
57.000,85.525
57.100,85.823
57.200,86.064
57.300,86.294
57.400,86.563
57.500,86.831
57.600,87.090
57.700,87.347
57.800,87.560
57.900,87.767
58.000,87.990
58.100,88.121
58.200,88.267
58.300,88.406
58.400,88.498
58.500,88.631
58.600,88.757
58.700,88.951
58.800,89.177
58.900,89.437
59.000,89.675
59.100,89.903
59.200,90.158
59.300,90.437
59.400,90.719
59.500,90.974
59.600,91.218
59.700,91.453
59.800,91.696
59.900,91.943
60.000,92.147
60.100,92.309
60.200,92.498
60.300,92.678
60.400,92.846
60.500,93.020
60.600,93.168
60.700,93.350
60.800,93.511
60.900,93.629
61.000,93.730
61.100,93.800
61.200,93.854
61.300,93.842
61.400,93.797
61.500,93.809
61.600,93.733
61.700,93.667
61.800,93.601
61.900,93.611
62.000,93.657
62.100,93.639
62.200,93.604
62.300,93.589
62.400,93.631
62.500,93.668
62.600,93.713
62.700,93.742
62.800,93.803
62.900,93.878
63.000,93.968
63.100,93.946
63.200,93.946
63.300,93.889
63.400,93.839
63.500,93.804
63.600,93.723
63.700,93.682
63.800,93.561
63.900,93.433
64.000,93.322
64.100,93.149
64.200,92.972
64.300,92.800
64.400,92.646
64.500,92.522
64.600,92.417
64.700,92.272
64.800,92.176
64.900,92.091
65.000,92.103
65.100,92.028
65.200,91.986
65.300,91.999
65.400,92.004
65.500,92.040
65.600,92.083
65.700,92.114
65.800,92.134
65.900,92.183
66.000,92.245
66.100,92.169
66.200,92.074
66.300,91.957
66.400,91.800
66.500,91.685
66.600,91.570
66.700,91.423
66.800,91.267
66.900,91.106
67.000,90.953
67.100,90.664
67.200,90.363
67.300,90.048
67.400,89.722
67.500,89.347
67.600,88.947
67.700,88.521
67.800,88.132
67.900,87.753
68.000,87.464
68.100,87.066
68.200,86.660
68.300,86.235
68.400,85.860
68.500,85.493
68.600,85.118
68.700,84.735
68.800,84.340
68.900,83.971
69.000,83.594
69.100,83.152
69.200,82.684
69.300,82.216
69.400,81.768
69.500,81.346
69.600,80.927
69.700,80.499
69.800,80.074
69.900,79.602
70.000,79.103
70.100,78.564
70.200,78.039
70.300,77.507
70.400,76.952
70.500,76.376
70.600,75.804
70.700,75.234
70.800,74.650
70.900,74.062
71.000,73.456
71.100,72.840
71.200,72.215
71.300,71.595
71.400,70.994
71.500,70.370
71.600,69.758
71.700,69.144
71.800,68.499
71.900,67.873
72.000,67.247
72.100,66.630
72.200,65.997
72.300,65.363
72.400,64.725
72.500,64.100
72.600,63.484
72.700,62.871
72.800,62.247
72.900,61.628
73.000,61.021
73.100,60.456
73.200,59.909
73.300,59.328
73.400,58.761
73.500,58.221
73.600,57.675
73.700,57.129
73.800,56.584
73.900,56.021
74.000,55.421
74.100,54.865
74.200,54.288
74.300,53.718
74.400,53.157
74.500,52.587
74.600,52.032
74.700,51.474
74.800,50.939
74.900,50.435
75.000,49.933
75.100,49.562
75.200,49.204
75.300,48.863
75.400,48.533
75.500,48.231
75.600,47.928
75.700,47.659
75.800,47.387
75.900,47.134
76.000,46.836
76.100,46.635
76.200,46.455
76.300,46.268
76.400,46.091
76.500,45.879
76.600,45.683
76.700,45.468
76.800,45.226
76.900,44.976
77.000,44.693
77.100,44.496
77.200,44.252
77.300,44.003
77.400,43.738
77.500,43.453
77.600,43.167
77.700,42.859
77.800,42.541
77.900,42.224
78.000,41.870
78.100,41.637
78.200,41.389
78.300,41.137
78.400,40.866
78.500,40.607
78.600,40.346
78.700,40.094
78.800,39.857
78.900,39.613
79.000,39.364
79.100,39.210
79.200,39.070
79.300,38.936
79.400,38.769
79.500,38.623
79.600,38.472
79.700,38.313
79.800,38.152
79.900,38.008
80.000,37.823
80.100,37.700
80.200,37.599
80.300,37.488
80.400,37.381
80.500,37.292
80.600,37.209
80.700,37.122
80.800,37.060
80.900,36.986
81.000,36.928
81.100,36.906
81.200,36.919
81.300,36.895
81.400,36.908
81.500,36.948
81.600,36.968
81.700,37.013
81.800,37.057
81.900,37.143
82.000,37.209
82.100,37.333
82.200,37.474
82.300,37.628
82.400,37.816
82.500,37.999
82.600,38.217
82.700,38.440
82.800,38.674
82.900,38.937
83.000,39.159
83.100,39.427
83.200,39.693
83.300,39.964
83.400,40.254
83.500,40.499
83.600,40.792
83.700,41.064
83.800,41.348
83.900,41.646
84.000,41.910
84.100,42.207
84.200,42.494
84.300,42.768
84.400,43.057
84.500,43.357
84.600,43.666
84.700,43.977
84.800,44.266
84.900,44.510
85.000,44.764
85.100,44.967
85.200,45.167
85.300,45.352
85.400,45.506
85.500,45.677
85.600,45.840
85.700,45.959
85.800,46.085
85.900,46.182
86.000,46.285
86.100,46.339
86.200,46.409
86.300,46.429
86.400,46.453
86.500,46.436
86.600,46.440
86.700,46.429
86.800,46.418
86.900,46.396
87.000,46.371
87.100,46.315
87.200,46.268
87.300,46.223
87.400,46.142
87.500,46.076
87.600,46.016
87.700,45.932
87.800,45.857
87.900,45.775
88.000,45.696
88.100,45.552
88.200,45.428
88.300,45.300
88.400,45.143
88.500,45.009
88.600,44.864
88.700,44.716
88.800,44.551
88.900,44.404
89.000,44.290
89.100,44.098
89.200,43.948
89.300,43.781
89.400,43.634
89.500,43.482
89.600,43.342
89.700,43.196
89.800,43.049
89.900,42.915
90.000,42.811
90.100,42.675
90.200,42.525
90.300,42.397
90.400,42.274
90.500,42.134
90.600,41.992
90.700,41.868
90.800,41.730
90.900,41.596
91.000,41.474
91.100,41.329
91.200,41.161
91.300,40.996
91.400,40.828
91.500,40.663
91.600,40.471
91.700,40.283
91.800,40.085
91.900,39.875
92.000,39.685
92.100,39.433
92.200,39.181
92.300,38.930
92.400,38.672
92.500,38.397
92.600,38.135
92.700,37.892
92.800,37.635
92.900,37.405
93.000,37.177
93.100,36.926
93.200,36.689
93.300,36.448
93.400,36.208
93.500,36.005
93.600,35.825
93.700,35.667
93.800,35.536
93.900,35.440
94.000,35.359
94.100,35.249
94.200,35.160
94.300,35.100
94.400,35.023
94.500,34.970
94.600,34.907
94.700,34.874
94.800,34.826
94.900,34.808
95.000,34.780
95.100,34.748
95.200,34.749
95.300,34.737
95.400,34.733
95.500,34.713
95.600,34.728
95.700,34.717
95.800,34.725
95.900,34.734
96.000,34.701
96.100,34.708
96.200,34.719
96.300,34.727
96.400,34.711
96.500,34.744
96.600,34.733
96.700,34.766
96.800,34.776
96.900,34.802
97.000,34.846
97.100,34.898
97.200,34.933
97.300,34.997
97.400,35.049
97.500,35.140
97.600,35.221
97.700,35.296
97.800,35.385
97.900,35.454
98.000,35.520
98.100,35.636
98.200,35.732
98.300,35.840
98.400,35.934
98.500,36.038
98.600,36.145
98.700,36.242
98.800,36.312
98.900,36.387
99.000,36.438
99.100,36.520
99.200,36.605
99.300,36.670
99.400,36.713
99.500,36.789
99.600,36.830
99.700,36.908
99.800,36.996
99.900,37.075
100.00,37.158
100.10,37.308
100.20,37.497
100.30,37.689
100.40,37.855
100.50,38.086
100.60,38.296
100.70,38.521
100.80,38.720
100.90,38.923
101.00,39.080
101.10,39.246
101.20,39.431
101.30,39.639
101.40,39.825
101.50,40.019
101.60,40.222
101.70,40.426
101.80,40.619
101.90,40.789
102.00,40.919
102.10,41.086
102.20,41.243
102.30,41.373
102.40,41.471
102.50,41.566
102.60,41.661
102.70,41.722
102.80,41.787
102.90,41.890
103.00,41.984
103.10,42.135
103.20,42.287
103.30,42.492
103.40,42.714
103.50,42.943
103.60,43.156
103.70,43.406
103.80,43.679
103.90,43.947
104.00,44.208
104.10,44.502
104.20,44.782
104.30,45.067
104.40,45.347
104.50,45.687
104.60,46.000
104.70,46.322
104.80,46.623
104.90,46.997
105.00,47.339
105.10,47.753
105.20,48.148
105.30,48.593
105.40,49.029
105.50,49.497
105.60,49.972
105.70,50.466
105.80,50.926
105.90,51.435
106.00,51.967
106.10,52.406
106.20,52.884
106.30,53.407
106.40,53.930
106.50,54.440
106.60,54.974
106.70,55.493
106.80,55.978
106.90,56.472
107.00,56.921
107.10,57.202
107.20,57.489
107.30,57.749
107.40,57.967
107.50,58.164
107.60,58.320
107.70,58.494
107.80,58.604
107.90,58.726
108.00,58.876
108.10,58.879
108.20,58.908
108.30,58.902
108.40,58.854
108.50,58.736
108.60,58.634
108.70,58.492
108.80,58.358
108.90,58.269
109.00,58.193
109.10,57.922
109.20,57.645
109.30,57.326
109.40,57.029
109.50,56.736
109.60,56.390
109.70,56.017
109.80,55.640
109.90,55.261
110.00,54.892
110.10,54.318
110.20,53.743
110.30,53.152
110.40,52.552
110.50,51.977
110.60,51.390
110.70,50.785
110.80,50.178
110.90,49.571
111.00,48.981
111.10,48.212
111.20,47.462
111.30,46.735
111.40,45.985
111.50,45.278
111.60,44.528
111.70,43.758
111.80,42.996
111.90,42.252
112.00,41.541
112.10,40.700
112.20,39.835
112.30,38.958
112.40,38.062
112.50,37.187
112.60,36.306
112.70,35.454
112.80,34.625
112.90,33.803
113.00,33.007
113.10,32.148
113.20,31.286
113.30,30.433
113.40,29.563
113.50,28.719
113.60,27.868
113.70,27.020
113.80,26.193
113.90,25.383
114.00,24.605
114.10,23.747
114.20,22.927
114.30,22.107
114.40,21.310
114.50,20.503
114.60,19.695
114.70,18.886
114.80,18.080
114.90,17.281
115.00,16.470
115.10,15.657
115.20,14.847
115.30,14.045
115.40,13.252
115.50,12.489
115.60,11.723
115.70,10.956
115.80,10.202
115.90,9.443
116.00,8.704
116.10,8.044
116.20,7.424
116.30,6.848
116.40,6.307
116.50,5.823
116.60,5.382
116.70,5.013
116.80,4.689
116.90,4.382
117.00,4.131
117.10,3.943
117.20,3.770
117.30,3.594
117.40,3.430
117.50,3.272
117.60,3.134
117.70,2.998
117.80,2.869
117.90,2.745
118.00,2.612
118.10,2.503
118.20,2.376
118.30,2.248
118.40,2.107
118.50,1.954
118.60,1.796
118.70,1.633
118.80,1.481
118.90,1.320
119.00,1.135
119.10,0.977
119.20,0.812
119.30,0.646
119.40,0.491
119.50,0.351
119.60,0.242
119.70,0.149
119.80,0.077
119.90,0.019
120.00,-0.018
120.10,-0.026
120.20,-0.028
120.30,-0.029
120.40,-0.029
120.50,-0.029
120.60,-0.029
120.70,-0.029
120.80,-0.029
120.90,-0.029
121.00,-0.063
121.10,-0.092
121.20,-0.107
121.30,-0.114
121.40,-0.107
121.50,-0.086
121.60,-0.055
121.70,-0.016
121.80,-0.008
121.90,-0.008
122.00,-0.008
122.10,-0.008
122.20,-0.008
122.30,-0.008
122.40,-0.008
122.50,-0.008
122.60,-0.008
122.70,-0.008
122.80,-0.008
122.90,-0.008
123.00,-0.008
123.10,-0.008
123.20,-0.037
123.30,-0.067
123.40,-0.094
123.50,-0.120
123.60,-0.148
123.70,-0.176
123.80,-0.207
123.90,-0.241
124.00,-0.276
124.10,-0.310
124.20,-0.342
124.30,-0.372
124.40,-0.386
124.50,-0.373
124.60,-0.331
124.70,-0.218
124.80,-0.052
124.90,0.184
125.00,0.459
125.10,0.820
125.20,1.257
125.30,1.769
125.40,2.324
125.50,2.936
125.60,3.584
125.70,4.297
125.80,5.043
125.90,5.843
126.00,6.734
126.10,7.737
126.20,8.800
126.30,9.881
126.40,11.000
126.50,12.218
126.60,13.437
126.70,14.598
126.80,15.786
126.90,16.901
127.00,17.884
127.10,18.874
127.20,19.889
127.30,20.851
127.40,21.761
127.50,22.687
127.60,23.607
127.70,24.562
127.80,25.563
127.90,26.605
128.00,27.626
128.10,28.672
128.20,29.698
128.30,30.720
128.40,31.718
128.50,32.766
128.60,33.790
128.70,34.838
128.80,35.904
128.90,36.980
129.00,38.019
129.10,38.984
129.20,39.950
129.30,40.872
129.40,41.782
129.50,42.684
129.60,43.523
129.70,44.407
129.80,45.292
129.90,46.178
130.00,47.157
130.10,48.021
130.20,48.923
130.30,49.804
130.40,50.714
130.50,51.637
130.60,52.597
130.70,53.582
130.80,54.701
130.90,55.848
131.00,57.121
131.10,58.403
131.20,59.743
131.30,61.208
131.40,62.857
131.50,64.562
131.60,66.391
131.70,68.409
131.80,70.568
131.90,72.738
132.00,74.980
132.10,76.983
132.20,79.068
132.30,81.147
132.40,83.221
132.50,85.242
132.60,87.271
132.70,89.307
132.80,91.328
132.90,93.326
133.00,95.265
133.10,96.888
133.20,98.449
133.30,99.968
133.40,101.400
133.50,102.780
133.60,104.140
133.70,105.430
133.80,106.670
133.90,107.910
134.00,109.090
134.10,110.040
134.20,110.960
134.30,111.790
134.40,112.600
134.50,113.400
134.60,114.200
134.70,114.940
134.80,115.660
134.90,116.360
135.00,117.050
135.10,117.540
135.20,117.980
135.30,118.410
135.40,118.820
135.50,119.180
135.60,119.520
135.70,119.890
135.80,120.230
135.90,120.530
136.00,120.830
136.10,120.960
136.20,121.100
136.30,121.280
136.40,121.420
136.50,121.540
136.60,121.680
136.70,121.790
136.80,121.860
136.90,121.940
137.00,122.100
137.10,122.050
137.20,122.060
137.30,122.110
137.40,122.150
137.50,122.180
137.60,122.240
137.70,122.270
137.80,122.360
137.90,122.490
138.00,122.620
138.10,122.640
138.20,122.650
138.30,122.650
138.40,122.660
138.50,122.640
138.60,122.600
138.70,122.580
138.80,122.540
138.90,122.510
139.00,122.500
139.10,122.450
139.20,122.360
139.30,122.240
139.40,122.080
139.50,121.950
139.60,121.770
139.70,121.620
139.80,121.480
139.90,121.320
140.00,121.190
140.10,121.020
140.20,120.900
140.30,120.730
140.40,120.570
140.50,120.450
140.60,120.290
140.70,120.160
140.80,120.010
140.90,119.860
141.00,119.710
141.10,119.520
141.20,119.290
141.30,119.070
141.40,118.860
141.50,118.610
141.60,118.340
141.70,118.050
141.80,117.770
141.90,117.490
142.00,117.200
142.10,116.890
142.20,116.630
142.30,116.380
142.40,116.120
142.50,115.800
142.60,115.540
142.70,115.320
142.80,115.110
142.90,114.910
143.00,114.690
143.10,114.540
143.20,114.400
143.30,114.240
143.40,114.060
143.50,113.890
143.60,113.720
143.70,113.510
143.80,113.280
143.90,113.040
144.00,112.790
144.10,112.600
144.20,112.410
144.30,112.250
144.40,112.090
144.50,111.950
144.60,111.760
144.70,111.530
144.80,111.290
144.90,111.000
145.00,110.700
145.10,110.470
145.20,110.240
145.30,110.010
145.40,109.770
145.50,109.510
145.60,109.220
145.70,108.940
145.80,108.730
145.90,108.490
146.00,108.210
146.10,108.040
146.20,107.880
146.30,107.760
146.40,107.610
146.50,107.460
146.60,107.310
146.70,107.160
146.80,107.040
146.90,106.920
147.00,106.740
147.10,106.620
147.20,106.500
147.30,106.360
147.40,106.200
147.50,106.090
147.60,105.950
147.70,105.780
147.80,105.640
147.90,105.520
148.00,105.360
148.10,105.240
148.20,105.140
148.30,105.060
148.40,104.960
148.50,104.820
148.60,104.690
148.70,104.500
148.80,104.370
148.90,104.210
149.00,104.070
149.10,104.010
149.20,103.950
149.30,103.930
149.40,103.910
149.50,103.910
149.60,103.920
149.70,103.980
149.80,104.010
149.90,104.080
150.00,104.120
150.10,104.190
150.20,104.270
150.30,104.300
150.40,104.410
150.50,104.520
150.60,104.620
150.70,104.720
150.80,104.810
150.90,104.890
151.00,104.980
151.10,105.050
151.20,105.080
151.30,105.130
151.40,105.250
151.50,105.310
151.60,105.370
151.70,105.440
151.80,105.510
151.90,105.600
152.00,105.680
152.10,105.700
152.20,105.770
152.30,105.800
152.40,105.850
152.50,105.910
152.60,105.970
152.70,106.050
152.80,106.150
152.90,106.280
153.00,106.370
153.10,106.510
153.20,106.710
153.30,106.920
153.40,107.160
153.50,107.390
153.60,107.620
153.70,107.840
153.80,108.060
153.90,108.290
154.00,108.550
154.10,108.740
154.20,108.900
154.30,109.040
154.40,109.210
154.50,109.400
154.60,109.590
154.70,109.730
154.80,109.800
154.90,109.860
155.00,109.930
155.10,109.920
155.20,109.910
155.30,109.900
155.40,109.900
155.50,109.870
155.60,109.850
155.70,109.820
155.80,109.870
155.90,109.860
156.00,109.890
156.10,109.860
156.20,109.840
156.30,109.870
156.40,109.950
156.50,110.040
156.60,110.080
156.70,110.160
156.80,110.210
156.90,110.240
157.00,110.260
157.10,110.210
157.20,110.120
157.30,110.040
157.40,109.910
157.50,109.780
157.60,109.600
157.70,109.380
157.80,109.170
157.90,108.950
158.00,108.740
158.10,108.510
158.20,108.320
158.30,108.070
158.40,107.850
158.50,107.580
158.60,107.350
158.70,107.120
158.80,106.930
158.90,106.720
159.00,106.550
159.10,106.340
159.20,106.140
159.30,105.950
159.40,105.740
159.50,105.530
159.60,105.320
159.70,105.120
159.80,104.950
159.90,104.810
160.00,104.670
160.10,104.540
160.20,104.370
160.30,104.220
160.40,104.070
160.50,103.910
160.60,103.720
160.70,103.560
160.80,103.370
160.90,103.180
161.00,102.980
161.10,102.750
161.20,102.550
161.30,102.400
161.40,102.220
161.50,102.020
161.60,101.850
161.70,101.680
161.80,101.470
161.90,101.250
162.00,101.020
162.10,100.800
162.20,100.550
162.30,100.320
162.40,100.090
162.50,99.846
162.60,99.599
162.70,99.307
162.80,99.012
162.90,98.676
163.00,98.356
163.10,98.020
163.20,97.660
163.30,97.324
163.40,96.938
163.50,96.563
163.60,96.164
163.70,95.741
163.80,95.316
163.90,94.920
164.00,94.477
164.10,94.079
164.20,93.666
164.30,93.260
164.40,92.858
164.50,92.467
164.60,92.086
164.70,91.701
164.80,91.309
164.90,90.906
165.00,90.525
165.10,90.183
165.20,89.835
165.30,89.461
165.40,89.108
165.50,88.763
165.60,88.392
165.70,88.021
165.80,87.629
165.90,87.215
166.00,86.806
166.10,86.443
166.20,86.057
166.30,85.697
166.40,85.302
166.50,84.926
166.60,84.558
166.70,84.189
166.80,83.801
166.90,83.428
167.00,83.031
167.10,82.772
167.20,82.499
167.30,82.280
167.40,82.045
167.50,81.894
167.60,81.719
167.70,81.568
167.80,81.419
167.90,81.270
168.00,81.118
168.10,81.058
168.20,81.002
168.30,80.954
168.40,80.920
168.50,80.868
168.60,80.827
168.70,80.769
168.80,80.707
168.90,80.617
169.00,80.503
169.10,80.459
169.20,80.399
169.30,80.316
169.40,80.251
169.50,80.177
169.60,80.072
169.70,79.938
169.80,79.793
169.90,79.628
170.00,79.419
170.10,79.298
170.20,79.168
170.30,79.029
170.40,78.923
170.50,78.809
170.60,78.689
170.70,78.553
170.80,78.432
170.90,78.276
171.00,78.127
171.10,78.037
171.20,77.955
171.30,77.882
171.40,77.770
171.50,77.653
171.60,77.529
171.70,77.367
171.80,77.188
171.90,77.014
172.00,76.798
172.10,76.653
172.20,76.520
172.30,76.356
172.40,76.200
172.50,76.075
172.60,75.930
172.70,75.811
172.80,75.712
172.90,75.646
173.00,75.575
173.10,75.548
173.20,75.558
173.30,75.571
173.40,75.618
173.50,75.666
173.60,75.750
173.70,75.869
173.80,75.951
173.90,76.052
174.00,76.130
174.10,76.221
174.20,76.376
174.30,76.538
174.40,76.683
174.50,76.900
174.60,77.100
174.70,77.344
174.80,77.584
174.90,77.850
175.00,78.134
175.10,78.404
175.20,78.693
175.30,78.977
175.40,79.261
175.50,79.537
175.60,79.847
175.70,80.161
175.80,80.468
175.90,80.811
176.00,81.194
176.10,81.551
176.20,81.865
176.30,82.137
176.40,82.422
176.50,82.685
176.60,82.969
176.70,83.214
176.80,83.481
176.90,83.734
177.00,83.983
177.10,84.129
177.20,84.317
177.30,84.478
177.40,84.635
177.50,84.818
177.60,85.017
177.70,85.247
177.80,85.479
177.90,85.740
178.00,86.075
178.10,86.262
178.20,86.470
178.30,86.669
178.40,86.874
178.50,87.107
178.60,87.330
178.70,87.625
178.80,87.968
178.90,88.276
179.00,88.632
179.10,88.825
179.20,89.070
179.30,89.267
179.40,89.515
179.50,89.740
179.60,90.004
179.70,90.181
179.80,90.433
179.90,90.650
180.00,90.892
180.10,90.970
180.20,91.030
180.30,91.093
180.40,91.207
180.50,91.320
180.60,91.422
180.70,91.560
180.80,91.744
180.90,91.985
181.00,92.350
181.10,92.562
181.20,92.757
181.30,92.993
181.40,93.201
181.50,93.453
181.60,93.731
181.70,94.041
181.80,94.416
181.90,94.844
182.00,95.249
182.10,95.468
182.20,95.748
182.30,96.084
182.40,96.389
182.50,96.675
182.60,97.053
182.70,97.338
182.80,97.608
182.90,97.864
183.00,98.208
183.10,98.316
183.20,98.382
183.30,98.522
183.40,98.624
183.50,98.705
183.60,98.763
183.70,98.858
183.80,98.973
183.90,99.088
184.00,99.241
184.10,99.223
184.20,99.223
184.30,99.220
184.40,99.205
184.50,99.149
184.60,99.092
184.70,99.017
184.80,98.969
184.90,98.905
185.00,98.839
185.10,98.606
185.20,98.356
185.30,98.028
185.40,97.676
185.50,97.315
185.60,96.880
185.70,96.457
185.80,95.991
185.90,95.444
186.00,94.889
186.10,94.206
186.20,93.443
186.30,92.602
186.40,91.766
186.50,90.924
186.60,90.062
186.70,89.214
186.80,88.367
186.90,87.486
187.00,86.657
187.10,85.785
187.20,84.929
187.30,84.030
187.40,83.163
187.50,82.241
187.60,81.268
187.70,80.218
187.80,79.181
187.90,78.102
188.00,77.045
188.10,75.956
188.20,74.872
188.30,73.791
188.40,72.707
188.50,71.628
188.60,70.550
188.70,69.457
188.80,68.355
188.90,67.226
189.00,66.071
189.10,64.955
189.20,63.817
189.30,62.644
189.40,61.456
189.50,60.218
189.60,58.972
189.70,57.681
189.80,56.386
189.90,55.088
190.00,53.813
190.10,52.708
190.20,51.673
190.30,50.684
190.40,49.683
190.50,48.711
190.60,47.752
190.70,46.782
190.80,45.794
190.90,44.806
191.00,43.778
191.10,42.908
191.20,42.001
191.30,41.087
191.40,40.165
191.50,39.227
191.60,38.269
191.70,37.322
191.80,36.350
191.90,35.366
192.00,34.375
192.10,33.678
192.20,33.015
192.30,32.388
192.40,31.815
192.50,31.300
192.60,30.838
192.70,30.391
192.80,29.940
192.90,29.506
193.00,29.070
193.10,28.812
193.20,28.596
193.30,28.413
193.40,28.249
193.50,28.111
193.60,27.997
